InterviewKey,CandidateKey,InterviewDateKey,InterviewStage,InterviewerKey,Outcome,Score,DurationMinutes,Notes
382,383,20230517,HR,82,Passed,50.5,46,Auto-generated interview note 382
383,384,20250116,HR,83,Passed,67.9,47,Auto-generated interview note 383
384,385,20241010,Onsite,84,Passed,84.04,48,Auto-generated interview note 384
385,386,20240120,PhoneScreen,85,Passed,58.72,49,Auto-generated interview note 385
386,387,20250317,HR,86,Passed,97.81,50,Auto-generated interview note 386
387,388,20230330,Onsite,87,Passed,82.72,51,Auto-generated interview note 387
388,389,20231117,HR,88,Passed,96.53,52,Auto-generated interview note 388
389,390,20240715,HR,89,Passed,54.65,53,Auto-generated interview note 389
390,391,20240804,Technical,90,Failed,82.01,54,Auto-generated interview note 390
391,392,20230810,HR,91,Passed,88.14,55,Auto-generated interview note 391
392,393,20241204,PhoneScreen,92,Passed,86.48,56,Auto-generated interview note 392
393,394,20250215,Onsite,93,Passed,66.8,57,Auto-generated interview note 393
394,395,20240619,HR,94,Passed,94.25,58,Auto-generated interview note 394
395,396,20230630,Technical,95,Failed,55.19,59,Auto-generated interview note 395
396,397,20230525,Onsite,96,Passed,57.06,60,Auto-generated interview note 396
397,398,20240217,HR,97,Passed,65.11,61,Auto-generated interview note 397
398,399,20230523,HR,98,Passed,64.27,62,Auto-generated interview note 398
399,400,20241024,PhoneScreen,99,Passed,72.23,63,Auto-generated interview note 399
400,401,20230520,Technical,100,Failed,97.62,64,Auto-generated interview note 400
401,402,20230727,HR,101,Passed,97.54,65,Auto-generated interview note 401
402,403,20230411,Onsite,102,Passed,75.82,66,Auto-generated interview note 402
403,404,20240509,HR,103,Passed,95.7,67,Auto-generated interview note 403
404,405,20230420,HR,104,Passed,92.45,68,Auto-generated interview note 404
405,406,20231027,Technical,105,Failed,86.17,69,Auto-generated interview note 405
406,407,20250427,PhoneScreen,106,NoShow,90.13,70,Auto-generated interview note 406
407,408,20230616,HR,107,Passed,96.72,71,Auto-generated interview note 407
408,409,20250608,Onsite,108,Passed,57.59,72,Auto-generated interview note 408
409,410,20250615,HR,109,Passed,64.63,73,Auto-generated interview note 409
410,411,20240401,Technical,110,Failed,90.7,74,Auto-generated interview note 410
411,412,20250317,Onsite,111,Passed,58.92,75,Auto-generated interview note 411
412,413,20250213,HR,112,Passed,62.7,76,Auto-generated interview note 412
413,414,20240513,PhoneScreen,113,Passed,60.23,77,Auto-generated interview note 413
414,415,20240406,Onsite,114,Passed,82.93,78,Auto-generated interview note 414
415,416,20250719,Technical,115,Failed,70.89,79,Auto-generated interview note 415
416,417,20241201,HR,116,Passed,74.32,80,Auto-generated interview note 416
417,418,20230824,Onsite,117,Passed,87.45,81,Auto-generated interview note 417
418,419,20250814,HR,118,Passed,99.59,82,Auto-generated interview note 418
419,420,20250711,HR,119,Passed,83.35,83,Auto-generated interview note 419
420,421,20230423,PhoneScreen,120,Failed,98.56,84,Auto-generated interview note 420
421,422,20240116,HR,121,Passed,67.72,85,Auto-generated interview note 421
422,423,20230518,HR,122,Passed,76.47,86,Auto-generated interview note 422
423,424,20240817,Onsite,123,Passed,59.86,87,Auto-generated interview note 423
424,425,20231020,HR,124,Passed,76.22,88,Auto-generated interview note 424
425,426,20230713,Technical,125,Failed,78.74,89,Auto-generated interview note 425
426,427,20250129,Onsite,126,Passed,65.61,90,Auto-generated interview note 426
427,428,20250726,PhoneScreen,127,Passed,93.61,30,Auto-generated interview note 427
428,429,20250404,HR,128,Passed,83.74,31,Auto-generated interview note 428
429,430,20240317,Onsite,129,Passed,85.52,32,Auto-generated interview note 429
430,431,20250601,Technical,130,Failed,98.83,33,Auto-generated interview note 430
431,432,20250422,HR,131,Passed,73.81,34,Auto-generated interview note 431
432,433,20230506,Onsite,132,Passed,73.59,35,Auto-generated interview note 432
433,434,20250426,HR,133,Passed,97.69,36,Auto-generated interview note 433
434,435,20250718,PhoneScreen,134,Passed,72.76,37,Auto-generated interview note 434
435,436,20250506,Technical,135,Failed,86.43,38,Auto-generated interview note 435
436,437,20240629,HR,136,Passed,65.34,39,Auto-generated interview note 436
437,438,20250812,HR,137,Passed,53.76,40,Auto-generated interview note 437
438,439,20231125,Onsite,138,Passed,92.71,41,Auto-generated interview note 438
439,440,20230322,HR,139,Passed,76.72,42,Auto-generated interview note 439
440,441,20231113,Technical,140,Passed,90.64,43,Auto-generated interview note 440
441,442,20250509,PhoneScreen,141,Passed,69.19,44,Auto-generated interview note 441
442,443,20250120,HR,142,Passed,80.39,45,Auto-generated interview note 442
443,444,20250725,HR,143,Passed,65.12,46,Auto-generated interview note 443
444,445,20230809,Onsite,144,Passed,97.87,47,Auto-generated interview note 444
445,446,20230425,Technical,145,Failed,51.11,48,Auto-generated interview note 445
446,447,20241004,HR,146,Passed,82.51,49,Auto-generated interview note 446
447,448,20230607,Onsite,147,Passed,74.78,50,Auto-generated interview note 447
448,449,20240513,PhoneScreen,148,Passed,94.8,51,Auto-generated interview note 448
449,450,20230712,HR,149,Passed,67.0,52,Auto-generated interview note 449
450,451,20240809,Technical,150,Failed,88.21,53,Auto-generated interview note 450
451,452,20230707,HR,1,Passed,70.14,54,Auto-generated interview note 451
452,453,20240222,HR,2,Passed,77.43,55,Auto-generated interview note 452
453,454,20241217,Onsite,3,Passed,89.15,56,Auto-generated interview note 453
454,455,20241220,HR,4,Passed,55.39,57,Auto-generated interview note 454
455,456,20230801,PhoneScreen,5,Failed,53.28,58,Auto-generated interview note 455
456,457,20231220,Onsite,6,Passed,58.85,59,Auto-generated interview note 456
457,458,20250328,HR,7,Passed,63.4,60,Auto-generated interview note 457
458,459,20250715,HR,8,Passed,86.82,61,Auto-generated interview note 458
459,460,20240107,Onsite,9,Passed,77.98,62,Auto-generated interview note 459
460,461,20250219,Technical,10,Failed,78.58,63,Auto-generated interview note 460
461,462,20240714,HR,11,Passed,50.71,64,Auto-generated interview note 461
462,463,20240126,PhoneScreen,12,Passed,75.85,65,Auto-generated interview note 462
463,464,20250612,HR,13,Passed,73.78,66,Auto-generated interview note 463
464,465,20230602,HR,14,NoShow,59.27,67,Auto-generated interview note 464
465,466,20250324,Technical,15,Failed,50.77,68,Auto-generated interview note 465
466,467,20240927,HR,16,Passed,69.08,69,Auto-generated interview note 466
467,468,20240508,HR,17,Passed,54.35,70,Auto-generated interview note 467
468,469,20250722,Onsite,18,Passed,72.04,71,Auto-generated interview note 468
469,470,20240629,PhoneScreen,19,Passed,87.48,72,Auto-generated interview note 469
470,471,20250124,Technical,20,Failed,73.59,73,Auto-generated interview note 470
471,472,20240130,Onsite,21,Passed,73.11,74,Auto-generated interview note 471
472,473,20250228,HR,22,Passed,75.47,75,Auto-generated interview note 472
473,474,20231220,HR,23,Passed,65.21,76,Auto-generated interview note 473
474,475,20240703,Onsite,24,Passed,79.23,77,Auto-generated interview note 474
475,476,20240713,Technical,25,Failed,69.29,78,Auto-generated interview note 475
476,477,20240829,PhoneScreen,26,Passed,99.8,79,Auto-generated interview note 476
477,478,20241003,Onsite,27,Passed,85.62,80,Auto-generated interview note 477
478,479,20240426,HR,28,Passed,58.45,81,Auto-generated interview note 478
479,480,20250329,HR,29,Passed,63.73,82,Auto-generated interview note 479
480,481,20250325,Technical,30,Failed,64.92,83,Auto-generated interview note 480
481,482,20250120,HR,31,Passed,67.29,84,Auto-generated interview note 481
482,483,20240826,HR,32,Passed,50.06,85,Auto-generated interview note 482
483,484,20250219,PhoneScreen,33,Passed,85.34,86,Auto-generated interview note 483
484,485,20250623,HR,34,Passed,73.41,87,Auto-generated interview note 484
485,486,20250616,Technical,35,Failed,73.46,88,Auto-generated interview note 485
486,487,20250607,Onsite,36,Passed,64.08,89,Auto-generated interview note 486
487,488,20241226,HR,37,Passed,57.33,90,Auto-generated interview note 487
488,489,20240708,HR,38,Passed,97.13,30,Auto-generated interview note 488
489,490,20231211,Onsite,39,Passed,62.73,31,Auto-generated interview note 489
490,491,20240614,PhoneScreen,40,Failed,98.1,32,Auto-generated interview note 490
491,492,20250125,HR,41,Passed,53.71,33,Auto-generated interview note 491
492,493,20240428,Onsite,42,Passed,75.24,34,Auto-generated interview note 492
493,494,20230720,HR,43,NoShow,73.56,35,Auto-generated interview note 493
494,495,20230403,HR,44,Passed,69.79,36,Auto-generated interview note 494
495,496,20240928,Technical,45,Passed,69.81,37,Auto-generated interview note 495
496,497,20231017,HR,46,Passed,87.09,38,Auto-generated interview note 496
497,498,20240710,PhoneScreen,47,Passed,79.61,39,Auto-generated interview note 497
498,499,20231127,Onsite,48,Passed,63.61,40,Auto-generated interview note 498
499,500,20250430,HR,49,Passed,82.72,41,Auto-generated interview note 499
500,501,20230413,Technical,50,Failed,76.4,42,Auto-generated interview note 500
501,502,20241116,Onsite,51,Passed,70.03,43,Auto-generated interview note 501
502,503,20241201,HR,52,Passed,55.51,44,Auto-generated interview note 502
503,504,20240821,HR,53,Passed,98.93,45,Auto-generated interview note 503
504,505,20231001,PhoneScreen,54,Passed,70.87,46,Auto-generated interview note 504
505,506,20231002,Technical,55,Failed,70.37,47,Auto-generated interview note 505
506,507,20250701,HR,56,Passed,67.52,48,Auto-generated interview note 506
507,508,20231027,Onsite,57,Passed,94.74,49,Auto-generated interview note 507
508,509,20250706,HR,58,Passed,62.29,50,Auto-generated interview note 508
509,510,20231003,HR,59,Passed,89.49,51,Auto-generated interview note 509
510,511,20240217,Technical,60,Failed,65.74,52,Auto-generated interview note 510
511,512,20230503,PhoneScreen,61,Passed,91.22,53,Auto-generated interview note 511
512,513,20230815,HR,62,Passed,56.63,54,Auto-generated interview note 512
513,514,20230923,Onsite,63,Passed,82.8,55,Auto-generated interview note 513
514,515,20240914,HR,64,Passed,98.17,56,Auto-generated interview note 514
515,516,20230831,Technical,65,Failed,81.41,57,Auto-generated interview note 515
516,517,20241030,Onsite,66,Passed,73.38,58,Auto-generated interview note 516
517,518,20250503,HR,67,Passed,84.43,59,Auto-generated interview note 517
518,519,20231010,PhoneScreen,68,Passed,80.46,60,Auto-generated interview note 518
519,520,20241130,Onsite,69,Passed,60.49,61,Auto-generated interview note 519
520,521,20240107,Technical,70,Failed,65.52,62,Auto-generated interview note 520
521,522,20240611,HR,71,Passed,88.05,63,Auto-generated interview note 521
522,523,20250401,Onsite,72,NoShow,64.42,64,Auto-generated interview note 522
523,524,20240825,HR,73,Passed,98.54,65,Auto-generated interview note 523
524,525,20240717,HR,74,Passed,79.88,66,Auto-generated interview note 524
525,526,20241230,PhoneScreen,75,Failed,54.07,67,Auto-generated interview note 525
526,527,20240227,HR,76,Passed,69.04,68,Auto-generated interview note 526
527,528,20241224,HR,77,Passed,57.47,69,Auto-generated interview note 527
528,529,20230714,Onsite,78,Passed,99.13,70,Auto-generated interview note 528
529,530,20240927,HR,79,Passed,85.36,71,Auto-generated interview note 529
530,531,20231010,Technical,80,Failed,82.26,72,Auto-generated interview note 530
531,532,20230418,Onsite,81,Passed,95.21,73,Auto-generated interview note 531
532,533,20241010,PhoneScreen,82,Passed,54.91,74,Auto-generated interview note 532
533,534,20230918,HR,83,Passed,97.3,75,Auto-generated interview note 533
534,535,20240428,Onsite,84,Passed,79.09,76,Auto-generated interview note 534
535,536,20250109,Technical,85,Failed,83.67,77,Auto-generated interview note 535
536,537,20240329,HR,86,Passed,82.54,78,Auto-generated interview note 536
537,538,20250725,Onsite,87,Passed,72.76,79,Auto-generated interview note 537
538,539,20250804,HR,88,Passed,62.08,80,Auto-generated interview note 538
539,540,20240307,PhoneScreen,89,Passed,53.42,81,Auto-generated interview note 539
540,541,20240314,Technical,90,Failed,84.42,82,Auto-generated interview note 540
541,542,20240205,HR,91,Passed,60.56,83,Auto-generated interview note 541
542,543,20250528,HR,92,Passed,81.25,84,Auto-generated interview note 542
543,544,20240406,Onsite,93,Passed,88.55,85,Auto-generated interview note 543
544,545,20230527,HR,94,Passed,61.21,86,Auto-generated interview note 544
545,546,20240425,Technical,95,Failed,94.48,87,Auto-generated interview note 545
546,547,20230418,PhoneScreen,96,Passed,60.37,88,Auto-generated interview note 546
547,548,20250425,HR,97,Passed,86.87,89,Auto-generated interview note 547
548,549,20240718,HR,98,Passed,81.35,90,Auto-generated interview note 548
549,550,20240925,Onsite,99,Passed,65.45,30,Auto-generated interview note 549
550,551,20231019,Technical,100,Passed,58.28,31,Auto-generated interview note 550
551,552,20250311,HR,101,NoShow,96.47,32,Auto-generated interview note 551
552,553,20240225,Onsite,102,Passed,91.19,33,Auto-generated interview note 552
553,554,20240904,PhoneScreen,103,Passed,99.19,34,Auto-generated interview note 553
554,555,20230702,HR,104,Passed,86.11,35,Auto-generated interview note 554
555,556,20230630,Technical,105,Failed,79.72,36,Auto-generated interview note 555
556,557,20231015,HR,106,Passed,66.65,37,Auto-generated interview note 556
557,558,20230621,HR,107,Passed,59.07,38,Auto-generated interview note 557
558,559,20241214,Onsite,108,Passed,83.5,39,Auto-generated interview note 558
559,560,20230907,HR,109,Passed,68.59,40,Auto-generated interview note 559
560,561,20240319,PhoneScreen,110,Failed,69.61,41,Auto-generated interview note 560
561,562,20250508,Onsite,111,Passed,53.94,42,Auto-generated interview note 561
562,563,20250430,HR,112,Passed,84.49,43,Auto-generated interview note 562
563,564,20250703,HR,113,Passed,66.62,44,Auto-generated interview note 563
564,565,20231217,Onsite,114,Passed,86.19,45,Auto-generated interview note 564
565,566,20230603,Technical,115,Failed,96.49,46,Auto-generated interview note 565
566,567,20240405,HR,116,Passed,60.47,47,Auto-generated interview note 566
567,568,20250830,PhoneScreen,117,Passed,76.93,48,Auto-generated interview note 567
568,569,20240716,HR,118,Passed,53.17,49,Auto-generated interview note 568
569,570,20241205,HR,119,Passed,59.74,50,Auto-generated interview note 569
570,571,20250602,Technical,120,Failed,64.04,51,Auto-generated interview note 570
571,572,20240420,HR,121,Passed,71.26,52,Auto-generated interview note 571
572,573,20230822,HR,122,Passed,70.56,53,Auto-generated interview note 572
573,574,20250819,Onsite,123,Passed,80.1,54,Auto-generated interview note 573
574,575,20240908,PhoneScreen,124,Passed,98.78,55,Auto-generated interview note 574
575,576,20230612,Technical,125,Failed,58.41,56,Auto-generated interview note 575
576,577,20240128,Onsite,126,Passed,93.93,57,Auto-generated interview note 576
577,578,20240114,HR,127,Passed,53.03,58,Auto-generated interview note 577
578,579,20240320,HR,128,Passed,76.08,59,Auto-generated interview note 578
579,580,20240420,Onsite,129,Passed,56.16,60,Auto-generated interview note 579
580,581,20250609,Technical,130,Failed,80.3,61,Auto-generated interview note 580
581,582,20241217,PhoneScreen,131,Passed,55.64,62,Auto-generated interview note 581
582,583,20240210,Onsite,132,Passed,61.53,63,Auto-generated interview note 582
583,584,20230515,HR,133,Passed,84.43,64,Auto-generated interview note 583
584,585,20250707,HR,134,Passed,50.48,65,Auto-generated interview note 584
585,586,20250501,Technical,135,Failed,55.56,66,Auto-generated interview note 585
586,587,20231105,HR,136,Passed,87.14,67,Auto-generated interview note 586
587,588,20250210,HR,137,Passed,55.99,68,Auto-generated interview note 587
588,589,20240617,PhoneScreen,138,Passed,66.86,69,Auto-generated interview note 588
589,590,20240229,HR,139,Passed,93.39,70,Auto-generated interview note 589
590,591,20230616,Technical,140,Failed,70.13,71,Auto-generated interview note 590
591,592,20230325,Onsite,141,Passed,89.54,72,Auto-generated interview note 591
