OfferKey,CandidateKey,OfferDateKey,RecruiterKey,PositionKey,OfferStatus,OfferedSalary,OfferNotes
1761,1762,20230828,11,2,Accepted,71761,Auto-generated offer 1761
1762,1763,20240126,12,3,Pending,91762,Auto-generated offer 1762
1763,1764,20240823,13,4,Expired,111763,Auto-generated offer 1763
1764,1765,20230504,14,5,Declined,131764,Auto-generated offer 1764
1765,1766,20240323,15,6,Declined,151765,Auto-generated offer 1765
1766,1767,20241114,16,7,Accepted,171766,Auto-generated offer 1766
1767,1768,20240426,17,8,Expired,191767,Auto-generated offer 1767
1768,1769,20250505,18,9,Accepted,211768,Auto-generated offer 1768
1769,1770,20250813,19,10,Expired,31769,Auto-generated offer 1769
1770,1771,20250122,20,11,Declined,51770,Auto-generated offer 1770
1771,1772,20240603,21,12,Declined,71771,Auto-generated offer 1771
1772,1773,20231114,22,13,Declined,91772,Auto-generated offer 1772
1773,1774,20231203,23,14,Pending,111773,Auto-generated offer 1773
1774,1775,20230711,24,15,Accepted,131774,Auto-generated offer 1774
1775,1776,20240219,25,16,Accepted,151775,Auto-generated offer 1775
1776,1777,20250420,26,17,Accepted,171776,Auto-generated offer 1776
1777,1778,20240206,27,18,Expired,191777,Auto-generated offer 1777
1778,1779,20231009,28,19,Expired,211778,Auto-generated offer 1778
1779,1780,20250131,29,20,Pending,31779,Auto-generated offer 1779
1780,1781,20250521,30,21,Accepted,51780,Auto-generated offer 1780
1781,1782,20250503,31,22,Accepted,71781,Auto-generated offer 1781
1782,1783,20250314,32,23,Pending,91782,Auto-generated offer 1782
1783,1784,20231016,33,24,Accepted,111783,Auto-generated offer 1783
1784,1785,20240827,34,25,Pending,131784,Auto-generated offer 1784
1785,1786,20240610,35,26,Declined,151785,Auto-generated offer 1785
1786,1787,20240110,36,27,Accepted,171786,Auto-generated offer 1786
1787,1788,20230811,37,28,Declined,191787,Auto-generated offer 1787
1788,1789,20240627,38,29,Expired,211788,Auto-generated offer 1788
1789,1790,20250620,39,30,Declined,31789,Auto-generated offer 1789
1790,1791,20250204,40,31,Declined,51790,Auto-generated offer 1790
1791,1792,20241001,41,32,Expired,71791,Auto-generated offer 1791
1792,1793,20231013,42,33,Accepted,91792,Auto-generated offer 1792
1793,1794,20230814,43,34,Pending,111793,Auto-generated offer 1793
1794,1795,20231216,44,35,Accepted,131794,Auto-generated offer 1794
1795,1796,20230430,45,36,Pending,151795,Auto-generated offer 1795
1796,1797,20250502,46,37,Expired,171796,Auto-generated offer 1796
1797,1798,20250306,47,38,Expired,191797,Auto-generated offer 1797
1798,1799,20250824,48,39,Pending,211798,Auto-generated offer 1798
1799,1800,20230808,49,40,Expired,31799,Auto-generated offer 1799
1800,1801,20240309,50,1,Accepted,51800,Auto-generated offer 1800
1801,1802,20250717,1,2,Accepted,71801,Auto-generated offer 1801
1802,1803,20230419,2,3,Expired,91802,Auto-generated offer 1802
1803,1804,20250810,3,4,Accepted,111803,Auto-generated offer 1803
1804,1805,20250503,4,5,Accepted,131804,Auto-generated offer 1804
1805,1806,20240304,5,6,Expired,151805,Auto-generated offer 1805
1806,1807,20230329,6,7,Declined,171806,Auto-generated offer 1806
1807,1808,20240613,7,8,Accepted,191807,Auto-generated offer 1807
1808,1809,20230916,8,9,Pending,211808,Auto-generated offer 1808
1809,1810,20241016,9,10,Accepted,31809,Auto-generated offer 1809
1810,1811,20241106,10,11,Accepted,51810,Auto-generated offer 1810
1811,1812,20250310,11,12,Declined,71811,Auto-generated offer 1811
1812,1813,20230821,12,13,Accepted,91812,Auto-generated offer 1812
1813,1814,20250629,13,14,Expired,111813,Auto-generated offer 1813
1814,1815,20250831,14,15,Expired,131814,Auto-generated offer 1814
1815,1816,20250118,15,16,Pending,151815,Auto-generated offer 1815
1816,1817,20240903,16,17,Pending,171816,Auto-generated offer 1816
1817,1818,20241113,17,18,Declined,191817,Auto-generated offer 1817
1818,1819,20240319,18,19,Expired,211818,Auto-generated offer 1818
1819,1820,20231117,19,20,Pending,31819,Auto-generated offer 1819
1820,1821,20230818,20,21,Accepted,51820,Auto-generated offer 1820
1821,1822,20250815,21,22,Accepted,71821,Auto-generated offer 1821
1822,1823,20240420,22,23,Expired,91822,Auto-generated offer 1822
1823,1824,20230713,23,24,Expired,111823,Auto-generated offer 1823
1824,1825,20240130,24,25,Accepted,131824,Auto-generated offer 1824
1825,1826,20230918,25,26,Pending,151825,Auto-generated offer 1825
1826,1827,20230527,26,27,Declined,171826,Auto-generated offer 1826
1827,1828,20240908,27,28,Pending,191827,Auto-generated offer 1827
1828,1829,20250426,28,29,Pending,211828,Auto-generated offer 1828
1829,1830,20240921,29,30,Accepted,31829,Auto-generated offer 1829
1830,1831,20231116,30,31,Pending,51830,Auto-generated offer 1830
1831,1832,20250424,31,32,Expired,71831,Auto-generated offer 1831
1832,1833,20241103,32,33,Expired,91832,Auto-generated offer 1832
1833,1834,20240826,33,34,Accepted,111833,Auto-generated offer 1833
1834,1835,20250213,34,35,Declined,131834,Auto-generated offer 1834
1835,1836,20231125,35,36,Pending,151835,Auto-generated offer 1835
1836,1837,20250818,36,37,Pending,171836,Auto-generated offer 1836
1837,1838,20231219,37,38,Declined,191837,Auto-generated offer 1837
1838,1839,20240524,38,39,Expired,211838,Auto-generated offer 1838
1839,1840,20230519,39,40,Pending,31839,Auto-generated offer 1839
1840,1841,20240104,40,1,Declined,51840,Auto-generated offer 1840
1841,1842,20250302,41,2,Declined,71841,Auto-generated offer 1841
1842,1843,20250207,42,3,Pending,91842,Auto-generated offer 1842
1843,1844,20240923,43,4,Expired,111843,Auto-generated offer 1843
1844,1845,20250422,44,5,Expired,131844,Auto-generated offer 1844
1845,1846,20231019,45,6,Pending,151845,Auto-generated offer 1845
1846,1847,20240906,46,7,Accepted,171846,Auto-generated offer 1846
1847,1848,20240603,47,8,Declined,191847,Auto-generated offer 1847
1848,1849,20241223,48,9,Accepted,211848,Auto-generated offer 1848
1849,1850,20230412,49,10,Accepted,31849,Auto-generated offer 1849
1850,1851,20250122,50,11,Accepted,51850,Auto-generated offer 1850
1851,1852,20230604,1,12,Pending,71851,Auto-generated offer 1851
1852,1853,20230901,2,13,Declined,91852,Auto-generated offer 1852
1853,1854,20240123,3,14,Declined,111853,Auto-generated offer 1853
1854,1855,20231229,4,15,Expired,131854,Auto-generated offer 1854
1855,1856,20230929,5,16,Accepted,151855,Auto-generated offer 1855
1856,1857,20231007,6,17,Accepted,171856,Auto-generated offer 1856
1857,1858,20230917,7,18,Declined,191857,Auto-generated offer 1857
1858,1859,20230626,8,19,Pending,211858,Auto-generated offer 1858
1859,1860,20240521,9,20,Accepted,31859,Auto-generated offer 1859
1860,1861,20240906,10,21,Declined,51860,Auto-generated offer 1860
1861,1862,20231125,11,22,Expired,71861,Auto-generated offer 1861
1862,1863,20230323,12,23,Declined,91862,Auto-generated offer 1862
1863,1864,20230827,13,24,Pending,111863,Auto-generated offer 1863
1864,1865,20250904,14,25,Declined,131864,Auto-generated offer 1864
1865,1866,20250427,15,26,Expired,151865,Auto-generated offer 1865
1866,1867,20240613,16,27,Pending,171866,Auto-generated offer 1866
1867,1868,20240405,17,28,Expired,191867,Auto-generated offer 1867
1868,1869,20250509,18,29,Accepted,211868,Auto-generated offer 1868
1869,1870,20250315,19,30,Expired,31869,Auto-generated offer 1869
1870,1871,20250103,20,31,Accepted,51870,Auto-generated offer 1870
1871,1872,20250219,21,32,Declined,71871,Auto-generated offer 1871
1872,1873,20250702,22,33,Accepted,91872,Auto-generated offer 1872
1873,1874,20240509,23,34,Declined,111873,Auto-generated offer 1873
1874,1875,20240819,24,35,Pending,131874,Auto-generated offer 1874
1875,1876,20240725,25,36,Pending,151875,Auto-generated offer 1875
1876,1877,20230620,26,37,Pending,171876,Auto-generated offer 1876
1877,1878,20250712,27,38,Pending,191877,Auto-generated offer 1877
1878,1879,20231113,28,39,Pending,211878,Auto-generated offer 1878
1879,1880,20250626,29,40,Declined,31879,Auto-generated offer 1879
1880,1881,20230405,30,1,Pending,51880,Auto-generated offer 1880
1881,1882,20240305,31,2,Declined,71881,Auto-generated offer 1881
1882,1883,20240702,32,3,Pending,91882,Auto-generated offer 1882
1883,1884,20250413,33,4,Accepted,111883,Auto-generated offer 1883
1884,1885,20250225,34,5,Expired,131884,Auto-generated offer 1884
1885,1886,20250730,35,6,Accepted,151885,Auto-generated offer 1885
1886,1887,20240522,36,7,Expired,171886,Auto-generated offer 1886
1887,1888,20250308,37,8,Pending,191887,Auto-generated offer 1887
1888,1889,20230422,38,9,Accepted,211888,Auto-generated offer 1888
1889,1890,20230909,39,10,Expired,31889,Auto-generated offer 1889
1890,1891,20250704,40,11,Pending,51890,Auto-generated offer 1890
1891,1892,20240208,41,12,Declined,71891,Auto-generated offer 1891
1892,1893,20240218,42,13,Declined,91892,Auto-generated offer 1892
1893,1894,20250809,43,14,Pending,111893,Auto-generated offer 1893
1894,1895,20240909,44,15,Declined,131894,Auto-generated offer 1894
1895,1896,20241015,45,16,Accepted,151895,Auto-generated offer 1895
1896,1897,20241125,46,17,Expired,171896,Auto-generated offer 1896
1897,1898,20250625,47,18,Pending,191897,Auto-generated offer 1897
1898,1899,20250121,48,19,Accepted,211898,Auto-generated offer 1898
1899,1900,20231228,49,20,Accepted,31899,Auto-generated offer 1899
1900,1901,20250618,50,21,Expired,51900,Auto-generated offer 1900
1901,1902,20250316,1,22,Declined,71901,Auto-generated offer 1901
1902,1903,20240805,2,23,Accepted,91902,Auto-generated offer 1902
1903,1904,20250602,3,24,Accepted,111903,Auto-generated offer 1903
1904,1905,20231126,4,25,Accepted,131904,Auto-generated offer 1904
1905,1906,20230818,5,26,Accepted,151905,Auto-generated offer 1905
1906,1907,20231121,6,27,Pending,171906,Auto-generated offer 1906
1907,1908,20231117,7,28,Expired,191907,Auto-generated offer 1907
1908,1909,20241126,8,29,Declined,211908,Auto-generated offer 1908
1909,1910,20240427,9,30,Declined,31909,Auto-generated offer 1909
1910,1911,20250905,10,31,Accepted,51910,Auto-generated offer 1910
1911,1912,20230529,11,32,Accepted,71911,Auto-generated offer 1911
1912,1913,20231223,12,33,Declined,91912,Auto-generated offer 1912
1913,1914,20240909,13,34,Expired,111913,Auto-generated offer 1913
1914,1915,20231117,14,35,Accepted,131914,Auto-generated offer 1914
1915,1916,20230727,15,36,Accepted,151915,Auto-generated offer 1915
1916,1917,20240114,16,37,Expired,171916,Auto-generated offer 1916
1917,1918,20241221,17,38,Expired,191917,Auto-generated offer 1917
1918,1919,20250210,18,39,Accepted,211918,Auto-generated offer 1918
1919,1920,20231030,19,40,Declined,31919,Auto-generated offer 1919
1920,1921,20240709,20,1,Accepted,51920,Auto-generated offer 1920
1921,1922,20241027,21,2,Declined,71921,Auto-generated offer 1921
1922,1923,20230728,22,3,Expired,91922,Auto-generated offer 1922
1923,1924,20231115,23,4,Declined,111923,Auto-generated offer 1923
1924,1925,20240106,24,5,Accepted,131924,Auto-generated offer 1924
1925,1926,20230608,25,6,Declined,151925,Auto-generated offer 1925
1926,1927,20241123,26,7,Pending,171926,Auto-generated offer 1926
1927,1928,20250403,27,8,Accepted,191927,Auto-generated offer 1927
1928,1929,20240328,28,9,Declined,211928,Auto-generated offer 1928
1929,1930,20250324,29,10,Accepted,31929,Auto-generated offer 1929
1930,1931,20250710,30,11,Declined,51930,Auto-generated offer 1930
1931,1932,20240824,31,12,Pending,71931,Auto-generated offer 1931
1932,1933,20241012,32,13,Pending,91932,Auto-generated offer 1932
1933,1934,20230513,33,14,Expired,111933,Auto-generated offer 1933
1934,1935,20240107,34,15,Accepted,131934,Auto-generated offer 1934
1935,1936,20241116,35,16,Accepted,151935,Auto-generated offer 1935
1936,1937,20250504,36,17,Declined,171936,Auto-generated offer 1936
1937,1938,20250820,37,18,Accepted,191937,Auto-generated offer 1937
1938,1939,20241207,38,19,Expired,211938,Auto-generated offer 1938
1939,1940,20250513,39,20,Declined,31939,Auto-generated offer 1939
1940,1941,20250126,40,21,Pending,51940,Auto-generated offer 1940
1941,1942,20240528,41,22,Accepted,71941,Auto-generated offer 1941
1942,1943,20240914,42,23,Accepted,91942,Auto-generated offer 1942
1943,1944,20240211,43,24,Pending,111943,Auto-generated offer 1943
1944,1945,20250607,44,25,Expired,131944,Auto-generated offer 1944
1945,1946,20240308,45,26,Accepted,151945,Auto-generated offer 1945
1946,1947,20230507,46,27,Expired,171946,Auto-generated offer 1946
1947,1948,20230331,47,28,Declined,191947,Auto-generated offer 1947
1948,1949,20240811,48,29,Pending,211948,Auto-generated offer 1948
1949,1950,20240103,49,30,Pending,31949,Auto-generated offer 1949
1950,1951,20241210,50,31,Accepted,51950,Auto-generated offer 1950
1951,1952,20241226,1,32,Declined,71951,Auto-generated offer 1951
1952,1953,20250715,2,33,Expired,91952,Auto-generated offer 1952
1953,1954,20250424,3,34,Expired,111953,Auto-generated offer 1953
1954,1955,20240327,4,35,Pending,131954,Auto-generated offer 1954
1955,1956,20230416,5,36,Pending,151955,Auto-generated offer 1955
1956,1957,20240416,6,37,Expired,171956,Auto-generated offer 1956
1957,1958,20240412,7,38,Accepted,191957,Auto-generated offer 1957
1958,1959,20231106,8,39,Pending,211958,Auto-generated offer 1958
1959,1960,20230426,9,40,Expired,31959,Auto-generated offer 1959
1960,1961,20250710,10,1,Expired,51960,Auto-generated offer 1960
1961,1962,20250310,11,2,Expired,71961,Auto-generated offer 1961
1962,1963,20230702,12,3,Accepted,91962,Auto-generated offer 1962
1963,1964,20241209,13,4,Accepted,111963,Auto-generated offer 1963
1964,1965,20240105,14,5,Declined,131964,Auto-generated offer 1964
1965,1966,20231007,15,6,Expired,151965,Auto-generated offer 1965
1966,1967,20230424,16,7,Expired,171966,Auto-generated offer 1966
1967,1968,20230610,17,8,Pending,191967,Auto-generated offer 1967
1968,1969,20240529,18,9,Declined,211968,Auto-generated offer 1968
1969,1970,20230521,19,10,Pending,31969,Auto-generated offer 1969
1970,1971,20240809,20,11,Pending,51970,Auto-generated offer 1970
1971,1972,20230714,21,12,Expired,71971,Auto-generated offer 1971
1972,1973,20230816,22,13,Expired,91972,Auto-generated offer 1972
1973,1974,20240324,23,14,Expired,111973,Auto-generated offer 1973
1974,1975,20250718,24,15,Declined,131974,Auto-generated offer 1974
1975,1976,20241026,25,16,Declined,151975,Auto-generated offer 1975
1976,1977,20250526,26,17,Accepted,171976,Auto-generated offer 1976
1977,1978,20250519,27,18,Accepted,191977,Auto-generated offer 1977
1978,1979,20230423,28,19,Accepted,211978,Auto-generated offer 1978
1979,1980,20230715,29,20,Expired,31979,Auto-generated offer 1979
1980,1981,20250824,30,21,Accepted,51980,Auto-generated offer 1980
1981,1982,20240315,31,22,Accepted,71981,Auto-generated offer 1981
1982,1983,20230902,32,23,Declined,91982,Auto-generated offer 1982
1983,1984,20230616,33,24,Pending,111983,Auto-generated offer 1983
1984,1985,20250522,34,25,Pending,131984,Auto-generated offer 1984
1985,1986,20240924,35,26,Expired,151985,Auto-generated offer 1985
1986,1987,20240211,36,27,Expired,171986,Auto-generated offer 1986
1987,1988,20250702,37,28,Expired,191987,Auto-generated offer 1987
1988,1989,20250303,38,29,Accepted,211988,Auto-generated offer 1988
1989,1990,20250818,39,30,Accepted,31989,Auto-generated offer 1989
1990,1991,20230615,40,31,Pending,51990,Auto-generated offer 1990
1991,1992,20240419,41,32,Pending,71991,Auto-generated offer 1991
1992,1993,20240120,42,33,Expired,91992,Auto-generated offer 1992
1993,1994,20240112,43,34,Expired,111993,Auto-generated offer 1993
1994,1995,20231219,44,35,Expired,131994,Auto-generated offer 1994
1995,1996,20230531,45,36,Expired,151995,Auto-generated offer 1995
1996,1997,20240928,46,37,Declined,171996,Auto-generated offer 1996
1997,1998,20231207,47,38,Declined,191997,Auto-generated offer 1997
1998,1999,20250106,48,39,Pending,211998,Auto-generated offer 1998
1999,2000,20230911,49,40,Declined,31999,Auto-generated offer 1999
2000,2001,20240417,50,1,Accepted,52000,Auto-generated offer 2000
2001,2002,20240817,1,2,Accepted,72001,Auto-generated offer 2001
2002,2003,20250410,2,3,Accepted,92002,Auto-generated offer 2002
2003,2004,20240127,3,4,Expired,112003,Auto-generated offer 2003
2004,2005,20250316,4,5,Pending,132004,Auto-generated offer 2004
2005,2006,20240911,5,6,Accepted,152005,Auto-generated offer 2005
2006,2007,20240707,6,7,Declined,172006,Auto-generated offer 2006
2007,2008,20250601,7,8,Declined,192007,Auto-generated offer 2007
2008,2009,20240411,8,9,Pending,212008,Auto-generated offer 2008
2009,2010,20231216,9,10,Pending,32009,Auto-generated offer 2009
2010,2011,20230624,10,11,Pending,52010,Auto-generated offer 2010
2011,2012,20250430,11,12,Declined,72011,Auto-generated offer 2011
2012,2013,20250725,12,13,Expired,92012,Auto-generated offer 2012
2013,2014,20250713,13,14,Declined,112013,Auto-generated offer 2013
2014,2015,20230510,14,15,Expired,132014,Auto-generated offer 2014
2015,2016,20231113,15,16,Accepted,152015,Auto-generated offer 2015
2016,2017,20230924,16,17,Accepted,172016,Auto-generated offer 2016
2017,2018,20250717,17,18,Expired,192017,Auto-generated offer 2017
2018,2019,20230628,18,19,Pending,212018,Auto-generated offer 2018
2019,2020,20250528,19,20,Declined,32019,Auto-generated offer 2019
2020,2021,20231016,20,21,Accepted,52020,Auto-generated offer 2020
2021,2022,20230708,21,22,Accepted,72021,Auto-generated offer 2021
2022,2023,20241027,22,23,Accepted,92022,Auto-generated offer 2022
2023,2024,20250707,23,24,Accepted,112023,Auto-generated offer 2023
2024,2025,20230818,24,25,Pending,132024,Auto-generated offer 2024
2025,2026,20240524,25,26,Expired,152025,Auto-generated offer 2025
2026,2027,20241008,26,27,Pending,172026,Auto-generated offer 2026
2027,2028,20250129,27,28,Accepted,192027,Auto-generated offer 2027
2028,2029,20241120,28,29,Accepted,212028,Auto-generated offer 2028
2029,2030,20230528,29,30,Accepted,32029,Auto-generated offer 2029
2030,2031,20230927,30,31,Expired,52030,Auto-generated offer 2030
2031,2032,20240626,31,32,Expired,72031,Auto-generated offer 2031
2032,2033,20250613,32,33,Pending,92032,Auto-generated offer 2032
2033,2034,20230824,33,34,Pending,112033,Auto-generated offer 2033
2034,2035,20250306,34,35,Declined,132034,Auto-generated offer 2034
2035,2036,20250610,35,36,Accepted,152035,Auto-generated offer 2035
2036,2037,20241201,36,37,Accepted,172036,Auto-generated offer 2036
2037,2038,20230808,37,38,Declined,192037,Auto-generated offer 2037
2038,2039,20240103,38,39,Expired,212038,Auto-generated offer 2038
2039,2040,20241225,39,40,Pending,32039,Auto-generated offer 2039
2040,2041,20250805,40,1,Pending,52040,Auto-generated offer 2040
2041,2042,20240502,41,2,Accepted,72041,Auto-generated offer 2041
2042,2043,20230916,42,3,Accepted,92042,Auto-generated offer 2042
2043,2044,20230531,43,4,Declined,112043,Auto-generated offer 2043
2044,2045,20230909,44,5,Declined,132044,Auto-generated offer 2044
2045,2046,20240102,45,6,Declined,152045,Auto-generated offer 2045
2046,2047,20240812,46,7,Expired,172046,Auto-generated offer 2046
2047,2048,20240208,47,8,Expired,192047,Auto-generated offer 2047
2048,2049,20250201,48,9,Expired,212048,Auto-generated offer 2048
2049,2050,20241004,49,10,Accepted,32049,Auto-generated offer 2049
2050,2051,20230418,50,11,Accepted,52050,Auto-generated offer 2050
2051,2052,20240405,1,12,Expired,72051,Auto-generated offer 2051
2052,2053,20240218,2,13,Declined,92052,Auto-generated offer 2052
2053,2054,20250708,3,14,Declined,112053,Auto-generated offer 2053
2054,2055,20240819,4,15,Accepted,132054,Auto-generated offer 2054
2055,2056,20230519,5,16,Declined,152055,Auto-generated offer 2055
2056,2057,20240111,6,17,Declined,172056,Auto-generated offer 2056
2057,2058,20231026,7,18,Pending,192057,Auto-generated offer 2057
2058,2059,20231022,8,19,Expired,212058,Auto-generated offer 2058
2059,2060,20250426,9,20,Accepted,32059,Auto-generated offer 2059
2060,2061,20240903,10,21,Expired,52060,Auto-generated offer 2060
2061,2062,20230410,11,22,Declined,72061,Auto-generated offer 2061
2062,2063,20230417,12,23,Declined,92062,Auto-generated offer 2062
2063,2064,20250506,13,24,Expired,112063,Auto-generated offer 2063
2064,2065,20240422,14,25,Declined,132064,Auto-generated offer 2064
2065,2066,20250123,15,26,Expired,152065,Auto-generated offer 2065
2066,2067,20230728,16,27,Pending,172066,Auto-generated offer 2066
2067,2068,20240119,17,28,Accepted,192067,Auto-generated offer 2067
2068,2069,20230522,18,29,Expired,212068,Auto-generated offer 2068
2069,2070,20240129,19,30,Accepted,32069,Auto-generated offer 2069
2070,2071,20230327,20,31,Accepted,52070,Auto-generated offer 2070
2071,2072,20230820,21,32,Declined,72071,Auto-generated offer 2071
2072,2073,20240204,22,33,Expired,92072,Auto-generated offer 2072
2073,2074,20250510,23,34,Pending,112073,Auto-generated offer 2073
2074,2075,20250403,24,35,Accepted,132074,Auto-generated offer 2074
2075,2076,20241126,25,36,Pending,152075,Auto-generated offer 2075
2076,2077,20230924,26,37,Accepted,172076,Auto-generated offer 2076
2077,2078,20230606,27,38,Expired,192077,Auto-generated offer 2077
2078,2079,20250717,28,39,Accepted,212078,Auto-generated offer 2078
2079,2080,20250210,29,40,Accepted,32079,Auto-generated offer 2079
2080,2081,20250217,30,1,Accepted,52080,Auto-generated offer 2080
2081,2082,20230506,31,2,Pending,72081,Auto-generated offer 2081
2082,2083,20240816,32,3,Expired,92082,Auto-generated offer 2082
2083,2084,20250408,33,4,Declined,112083,Auto-generated offer 2083
2084,2085,20230408,34,5,Expired,132084,Auto-generated offer 2084
2085,2086,20241113,35,6,Declined,152085,Auto-generated offer 2085
2086,2087,20230819,36,7,Expired,172086,Auto-generated offer 2086
2087,2088,20240723,37,8,Pending,192087,Auto-generated offer 2087
2088,2089,20250316,38,9,Accepted,212088,Auto-generated offer 2088
2089,2090,20250325,39,10,Expired,32089,Auto-generated offer 2089
2090,2091,20240722,40,11,Accepted,52090,Auto-generated offer 2090
2091,2092,20230526,41,12,Declined,72091,Auto-generated offer 2091
2092,2093,20240510,42,13,Expired,92092,Auto-generated offer 2092
2093,2094,20231111,43,14,Accepted,112093,Auto-generated offer 2093
2094,2095,20230827,44,15,Declined,132094,Auto-generated offer 2094
2095,2096,20240605,45,16,Expired,152095,Auto-generated offer 2095
2096,2097,20250220,46,17,Declined,172096,Auto-generated offer 2096
2097,2098,20231120,47,18,Accepted,192097,Auto-generated offer 2097
2098,2099,20240308,48,19,Declined,212098,Auto-generated offer 2098
2099,2100,20240111,49,20,Expired,32099,Auto-generated offer 2099
2100,2101,20241106,50,21,Expired,52100,Auto-generated offer 2100
2101,2102,20241026,1,22,Accepted,72101,Auto-generated offer 2101
2102,2103,20250902,2,23,Expired,92102,Auto-generated offer 2102
2103,2104,20240315,3,24,Pending,112103,Auto-generated offer 2103
2104,2105,20240108,4,25,Pending,132104,Auto-generated offer 2104
2105,2106,20240718,5,26,Expired,152105,Auto-generated offer 2105
2106,2107,20250402,6,27,Accepted,172106,Auto-generated offer 2106
2107,2108,20240925,7,28,Expired,192107,Auto-generated offer 2107
2108,2109,20240617,8,29,Accepted,212108,Auto-generated offer 2108
2109,2110,20250514,9,30,Pending,32109,Auto-generated offer 2109
2110,2111,20250719,10,31,Declined,52110,Auto-generated offer 2110
2111,2112,20240221,11,32,Declined,72111,Auto-generated offer 2111
2112,2113,20250822,12,33,Pending,92112,Auto-generated offer 2112
2113,2114,20240207,13,34,Pending,112113,Auto-generated offer 2113
2114,2115,20250511,14,35,Accepted,132114,Auto-generated offer 2114
2115,2116,20240527,15,36,Expired,152115,Auto-generated offer 2115
2116,2117,20230726,16,37,Declined,172116,Auto-generated offer 2116
2117,2118,20240531,17,38,Expired,192117,Auto-generated offer 2117
2118,2119,20240414,18,39,Expired,212118,Auto-generated offer 2118
2119,2120,20230601,19,40,Accepted,32119,Auto-generated offer 2119
2120,2121,20240531,20,1,Pending,52120,Auto-generated offer 2120
2121,2122,20250717,21,2,Accepted,72121,Auto-generated offer 2121
2122,2123,20240227,22,3,Expired,92122,Auto-generated offer 2122
2123,2124,20241218,23,4,Expired,112123,Auto-generated offer 2123
2124,2125,20230516,24,5,Pending,132124,Auto-generated offer 2124
2125,2126,20230809,25,6,Pending,152125,Auto-generated offer 2125
2126,2127,20241119,26,7,Declined,172126,Auto-generated offer 2126
2127,2128,20240415,27,8,Declined,192127,Auto-generated offer 2127
2128,2129,20230419,28,9,Accepted,212128,Auto-generated offer 2128
2129,2130,20250427,29,10,Declined,32129,Auto-generated offer 2129
2130,2131,20231119,30,11,Declined,52130,Auto-generated offer 2130
2131,2132,20241216,31,12,Pending,72131,Auto-generated offer 2131
2132,2133,20250607,32,13,Accepted,92132,Auto-generated offer 2132
2133,2134,20250711,33,14,Expired,112133,Auto-generated offer 2133
2134,2135,20250722,34,15,Pending,132134,Auto-generated offer 2134
2135,2136,20230919,35,16,Expired,152135,Auto-generated offer 2135
2136,2137,20240723,36,17,Accepted,172136,Auto-generated offer 2136
2137,2138,20241008,37,18,Pending,192137,Auto-generated offer 2137
2138,2139,20250115,38,19,Pending,212138,Auto-generated offer 2138
2139,2140,20230409,39,20,Expired,32139,Auto-generated offer 2139
2140,2141,20240722,40,21,Pending,52140,Auto-generated offer 2140
2141,2142,20240404,41,22,Pending,72141,Auto-generated offer 2141
2142,2143,20240809,42,23,Accepted,92142,Auto-generated offer 2142
2143,2144,20230929,43,24,Expired,112143,Auto-generated offer 2143
2144,2145,20240504,44,25,Pending,132144,Auto-generated offer 2144
2145,2146,20250202,45,26,Accepted,152145,Auto-generated offer 2145
2146,2147,20230402,46,27,Accepted,172146,Auto-generated offer 2146
2147,2148,20240416,47,28,Accepted,192147,Auto-generated offer 2147
2148,2149,20240528,48,29,Pending,212148,Auto-generated offer 2148
2149,2150,20230617,49,30,Pending,32149,Auto-generated offer 2149
2150,2151,20250709,50,31,Expired,52150,Auto-generated offer 2150
2151,2152,20231211,1,32,Pending,72151,Auto-generated offer 2151
2152,2153,20250525,2,33,Accepted,92152,Auto-generated offer 2152
2153,2154,20240813,3,34,Accepted,112153,Auto-generated offer 2153
2154,2155,20230522,4,35,Expired,132154,Auto-generated offer 2154
2155,2156,20230530,5,36,Pending,152155,Auto-generated offer 2155
2156,2157,20231019,6,37,Accepted,172156,Auto-generated offer 2156
2157,2158,20230520,7,38,Pending,192157,Auto-generated offer 2157
2158,2159,20230822,8,39,Accepted,212158,Auto-generated offer 2158
2159,2160,20240911,9,40,Expired,32159,Auto-generated offer 2159
2160,2161,20240901,10,1,Expired,52160,Auto-generated offer 2160
2161,2162,20241216,11,2,Accepted,72161,Auto-generated offer 2161
2162,2163,20250725,12,3,Declined,92162,Auto-generated offer 2162
2163,2164,20241227,13,4,Expired,112163,Auto-generated offer 2163
2164,2165,20250124,14,5,Pending,132164,Auto-generated offer 2164
2165,2166,20240107,15,6,Expired,152165,Auto-generated offer 2165
2166,2167,20250821,16,7,Declined,172166,Auto-generated offer 2166
2167,2168,20240928,17,8,Declined,192167,Auto-generated offer 2167
2168,2169,20231116,18,9,Accepted,212168,Auto-generated offer 2168
2169,2170,20231203,19,10,Accepted,32169,Auto-generated offer 2169
2170,2171,20231207,20,11,Declined,52170,Auto-generated offer 2170
2171,2172,20231126,21,12,Accepted,72171,Auto-generated offer 2171
2172,2173,20240902,22,13,Accepted,92172,Auto-generated offer 2172
2173,2174,20250330,23,14,Accepted,112173,Auto-generated offer 2173
2174,2175,20250610,24,15,Expired,132174,Auto-generated offer 2174
2175,2176,20240902,25,16,Pending,152175,Auto-generated offer 2175
2176,2177,20250327,26,17,Declined,172176,Auto-generated offer 2176
2177,2178,20240517,27,18,Accepted,192177,Auto-generated offer 2177
2178,2179,20230927,28,19,Expired,212178,Auto-generated offer 2178
